result,Height:,Weight:,Reach:,Age,SLpM:,Str. Acc.:,SApM:,Str. Def:,TD Avg.:,TD Acc.:,TD Def.:,Sub. Avg.:,Win Percentage,Total Fights
0,0.08999999999999986,0,-1,-4,1.11,0.03999999999999998,0.3700000000000001,0.010000000000000009,-2.1,-0.27,-0.15000000000000002,-0.8,0.050000000000000044,-26
1,0.25,0,0,0,-1.75,0.12,-1.0099999999999998,-0.04999999999999993,2.32,-0.1,0.1499999999999999,0.4,0.06999999999999995,5
0,-0.33999999999999986,0,-1,3,-1.38,0.03999999999999998,0.33999999999999986,-0.12,2.43,0.07,-0.26,0.30000000000000004,-0.12,12
0,0.08999999999999986,0,1,-3,-0.41999999999999993,-0.050000000000000044,0.1299999999999999,0.020000000000000018,-0.8500000000000001,-0.21000000000000002,0.1399999999999999,-0.30000000000000004,-0.33000000000000007,4
1,0.16000000000000014,0,0,-4,0.8599999999999999,0.14,0.26000000000000023,0.040000000000000036,2.88,0.47,0.51,1.3,0.21000000000000008,-7
1,-0.08999999999999986,0,-1,0,2.3100000000000005,-0.02999999999999997,0.4900000000000002,0.06999999999999995,-0.050000000000000044,0.040000000000000036,0.21999999999999997,-0.3,0.08000000000000007,14
1,0.0,0,-1,3,0.6400000000000001,-0.25,1.9099999999999997,-0.020000000000000018,1.5499999999999998,-0.07999999999999996,-0.08000000000000007,1.2,0.07000000000000006,4
0,0.33999999999999986,0,2,-3,2.2700000000000005,-0.02999999999999997,0.05000000000000071,0.03999999999999998,0.0,0.0,0.2,-0.5,-0.010000000000000009,-15
0,0.08000000000000007,-10,-3,5,-0.020000000000000018,-0.019999999999999962,0.6100000000000003,0.05999999999999994,-0.95,-0.71,-0.35,-0.4,-0.14,2
1,0.41000000000000014,-30,12,-8,0.05999999999999961,0.04999999999999993,-0.7200000000000002,0.08999999999999997,-0.050000000000000044,0.020000000000000018,0.17999999999999994,0.0,0.039999999999999925,2
1,0.25,10,0,6,1.4,0.040000000000000036,2.0700000000000003,-0.13,-0.9500000000000002,-0.19000000000000006,0.22999999999999998,1.0,-0.08000000000000007,28
1,0.08000000000000007,0,0,-9,0.31000000000000005,-0.08999999999999997,0.41000000000000014,0.0,-0.8300000000000001,-0.24,0.07000000000000006,-0.8,0.09999999999999998,-36
1,0.16999999999999993,0,3,-6,1.2600000000000002,0.08000000000000002,-3.9699999999999998,0.14,1.4300000000000002,0.03999999999999998,0.24000000000000005,-1.1,0.30000000000000004,10
0,-0.08000000000000007,15,-1,2,0.33000000000000007,0.030000000000000027,0.2200000000000002,0.020000000000000018,-0.8399999999999999,0.12,0.050000000000000044,0.2,0.13,-1
0,-0.16999999999999993,0,1,5,-0.98,-0.010000000000000009,-1.21,0.12,2.66,0.10999999999999999,0.040000000000000036,-0.09999999999999998,-0.18000000000000005,6
0,-0.33999999999999986,0,6,6,0.4400000000000004,-0.020000000000000018,0.11000000000000032,-0.07999999999999996,-0.3799999999999999,0.6699999999999999,-0.19999999999999996,0.0,-0.21000000000000008,-2
1,0.08000000000000007,75,-2,0,-0.8500000000000001,-0.010000000000000009,0.48,-0.19000000000000006,1.79,0.04999999999999999,0.25,0.1,-0.040000000000000036,8
1,0.25,0,-1,-2,1.8499999999999996,0.030000000000000027,-2.0700000000000003,0.040000000000000036,1.3900000000000001,0.17,0.0,0.7,0.10000000000000009,6
1,-0.08000000000000007,15,-1,-3,-0.08000000000000007,-0.04999999999999999,-2.93,-0.040000000000000036,-1.42,-0.32999999999999996,0.13999999999999996,-2.0999999999999996,0.10000000000000009,8
0,0.25,0,0,-13,-2.13,-0.13999999999999996,0.3999999999999999,-0.050000000000000044,1.15,-0.5,-0.010000000000000009,-1.1,-0.039999999999999925,-6
1,-0.08999999999999986,0,-2,5,-0.06000000000000005,0.06000000000000005,-1.01,0.06999999999999995,-2.34,0.10999999999999999,0.13,-0.7999999999999999,0.10999999999999999,4
1,0.08000000000000007,0,5,-3,1.02,-0.10000000000000003,1.62,-0.030000000000000027,0.30000000000000004,0.2,0.26,-1.2999999999999998,0.10999999999999999,27
0,0.0,-20,3,-9,-2.3499999999999996,-0.06,-1.37,-0.020000000000000018,-0.79,0.030000000000000027,0.25,0.8,0.14,-2
0,0.16999999999999993,0,3,-1,-0.7300000000000004,0.0,-0.07999999999999963,-0.030000000000000027,0.9500000000000001,-0.18999999999999995,-0.040000000000000036,0.0,-0.06000000000000005,-9
1,-0.08000000000000007,0,0,6,-0.7000000000000002,0.08999999999999997,0.04999999999999982,-0.15000000000000002,-0.10999999999999999,0.019999999999999962,-0.18999999999999995,0.8999999999999999,0.08000000000000007,18
1,-0.08000000000000007,0,1,6,-3.1700000000000004,-0.04999999999999999,-0.8399999999999999,0.14999999999999997,0.36,0.07,-0.47,0.7,-0.050000000000000044,7
1,0.08000000000000007,48,-1,-6,1.2999999999999998,0.09000000000000002,-1.65,0.14,-0.08999999999999997,0.31,-0.15000000000000002,0.6000000000000001,-0.010000000000000009,-17
0,-0.16999999999999993,0,-3,7,-3.62,0.08000000000000002,-1.38,-0.08000000000000007,1.8100000000000003,-0.08000000000000002,-0.43,0.09999999999999998,-0.06000000000000005,13
0,0.16000000000000014,-10,2,0,1.19,-0.04999999999999999,-0.5100000000000002,-0.020000000000000018,0.020000000000000018,-0.040000000000000036,-0.18000000000000005,0.8,-0.010000000000000009,3
1,-0.25,10,-2,6,-0.08000000000000007,-0.03999999999999998,0.6699999999999999,0.07999999999999996,-0.6499999999999999,-0.21,0.09000000000000002,0.0,-0.039999999999999925,-10
0,-0.16999999999999993,15,0,-5,-3.21,0.0,-0.41999999999999993,-0.2,-0.53,-0.32,0.030000000000000027,0.49999999999999994,0.1100000000000001,-19
1,-0.16999999999999993,-20,-1,10,-1.1700000000000004,0.06,-0.7399999999999998,0.05999999999999994,0.22999999999999998,0.32000000000000006,-0.17000000000000004,-0.3,-0.07999999999999996,5
1,0.0,-2,-3,-2,-0.1900000000000004,-0.040000000000000036,-0.6000000000000001,0.019999999999999907,-1.87,0.18000000000000005,0.07000000000000006,0.1,-0.07999999999999996,5
1,-0.33000000000000007,0,-6,0,-1.1400000000000001,0.0,-0.33000000000000007,0.07999999999999996,0.6399999999999999,0.08000000000000002,0.18,-0.8,0.04999999999999993,9
1,-0.5899999999999999,0,-4,8,0.5800000000000001,0.15999999999999998,-1.85,0.13,0.7899999999999999,0.06999999999999995,0.18999999999999995,-0.8,-0.020000000000000018,18
0,-0.08000000000000007,-23,-3,-1,-1.4299999999999997,-0.04999999999999999,0.1499999999999999,-0.07000000000000006,2.8,0.39,0.10999999999999999,0.40000000000000013,-0.030000000000000027,14
0,-0.16999999999999993,-10,-2,-2,-3.01,-0.04999999999999999,1.65,-0.07000000000000006,3.04,-0.15000000000000002,-0.2300000000000001,0.7000000000000001,-0.029999999999999916,2
1,-0.16999999999999993,0,-4,3,0.7699999999999998,0.04999999999999999,-1.7300000000000004,0.18000000000000005,0.62,0.23,-0.23000000000000004,0.7000000000000001,0.09999999999999998,7
0,-0.16999999999999993,15,-7,1,-0.96,0.010000000000000009,-1.92,0.05999999999999994,2.24,0.15000000000000002,-0.06000000000000005,-0.4,0.09999999999999998,22
0,0.0,0,2,4,-1.5200000000000005,-0.04999999999999999,-1.5899999999999999,0.04999999999999993,2.5300000000000002,0.36,0.040000000000000036,0.7000000000000001,-0.05999999999999994,3
0,-0.25,-15,0,4,-4.03,-0.010000000000000009,-1.5499999999999998,0.03999999999999998,2.91,0.07,-0.47,0.8,0.20999999999999996,-4
1,-0.25,0,0,-8,-0.4700000000000002,-0.04999999999999999,0.41000000000000014,0.08000000000000002,2.53,0.58,0.5,-0.20000000000000007,0.07000000000000006,-1
1,-0.25,0,-7,2,2.4899999999999998,0.23,-1.0899999999999999,0.14,1.23,-0.020000000000000018,0.4,-2.0,0.07999999999999996,2
0,0.25,0,5,1,3.87,0.27999999999999997,-5.1000000000000005,0.35000000000000003,0.68,0.16,0.83,-12.1,0.06000000000000005,4
1,-0.33999999999999986,0,-2,5,-1.73,-0.019999999999999962,-1.02,-0.05999999999999994,1.3599999999999999,-0.19000000000000006,0.019999999999999962,-0.6000000000000001,0.040000000000000036,9
0,-0.08000000000000007,-10,-3,3,-0.0900000000000003,-0.09999999999999998,-0.029999999999999805,0.039999999999999925,-1.6199999999999999,-0.04999999999999999,0.07000000000000006,-2.4,-0.15000000000000002,10
0,0.16000000000000014,0,0,2,0.8000000000000003,-0.030000000000000027,0.7999999999999998,0.08000000000000007,-1.96,-0.20999999999999996,0.08000000000000007,-0.2,-0.07000000000000006,-4
0,0.0,0,-3,2,-0.6000000000000001,0.010000000000000009,-1.2799999999999998,0.12999999999999995,-0.14,-0.33,-0.040000000000000036,1.2000000000000002,-0.020000000000000018,-5
1,0.08999999999999986,0,4,2,-0.33999999999999986,-0.06,1.6000000000000005,-0.13,0.07000000000000006,-0.030000000000000027,-0.35000000000000003,0.3,0.17000000000000004,0
1,0.0,0,3,-1,2.01,-0.12,2.57,-0.06999999999999995,-2.99,-0.33,0.26,0.30000000000000004,0.040000000000000036,-3
0,0.0,10,0,-9,0.7900000000000005,-0.07,0.040000000000000036,0.06999999999999995,0.37999999999999995,0.36000000000000004,-0.12,0.10000000000000003,-0.07000000000000006,2
1,0.33000000000000007,10,3,1,1.9900000000000002,0.07999999999999996,-0.8400000000000007,-0.07999999999999996,1.85,0.56,-0.10999999999999999,0.3,0.10999999999999999,-6
1,0.0,0,-5,-6,2.51,0.18999999999999995,-1.46,0.2,0.27,-0.10999999999999999,0.24,-0.30000000000000004,0.12,-5
1,-0.08000000000000007,0,1,-9,-0.050000000000000266,-0.020000000000000018,-3.6999999999999997,0.050000000000000044,-0.16000000000000014,0.0,-0.2,-0.09999999999999998,0.22999999999999998,12
0,0.0,0,2,4,-3.28,-0.14,-0.009999999999999787,-0.27,1.4700000000000002,-0.21999999999999997,-0.22999999999999998,-0.1,-0.08999999999999997,-11
0,-0.16999999999999993,15,-5,-1,-0.07999999999999963,0.0,-0.16999999999999993,-0.06999999999999995,3.12,-0.2,-0.020000000000000018,0.3,0.019999999999999907,-16
1,0.08000000000000007,25,-1,-5,-0.46999999999999975,0.13,0.9500000000000002,-0.09999999999999998,-0.95,0.13000000000000006,-0.13,1.0,-0.020000000000000018,1
1,0.16999999999999993,10,1,1,0.010000000000000231,0.03999999999999998,2.0899999999999994,-0.14999999999999997,-1.1099999999999999,0.22000000000000003,0.030000000000000027,-0.2,0.0,10
1,-0.16999999999999993,0,2,-6,2.0199999999999996,-0.28,-0.1499999999999999,0.11000000000000004,-1.9000000000000001,-0.16999999999999998,0.12,0.0,0.13,-12
1,0.25,0,6,-1,3.1599999999999997,0.040000000000000036,1.44,0.040000000000000036,-1.62,-0.030000000000000027,0.35,0.9999999999999999,0.25,6
1,-0.16999999999999993,0,-1,2,-1.3900000000000001,0.0,-0.6400000000000001,-0.040000000000000036,0.5800000000000001,-0.32,-0.08000000000000007,0.30000000000000004,0.17000000000000004,27
0,-0.25,0,-3,5,-0.050000000000000266,-0.2,0.09999999999999964,0.25999999999999995,0.8399999999999999,0.49999999999999994,0.3,-0.4,-0.039999999999999925,-5
1,0.33000000000000007,20,1,-2,2.67,0.10000000000000003,-0.9699999999999998,0.13999999999999996,3.96,0.35,0.36999999999999994,-0.5,-0.05999999999999994,6
1,-0.08999999999999986,10,0,-1,-1.4700000000000002,0.10000000000000003,-1.0599999999999996,0.07000000000000006,-0.16000000000000014,0.010000000000000009,-0.07999999999999996,0.9,-0.039999999999999925,8
1,-0.33000000000000007,-10,-1,-6,0.6499999999999999,-0.04999999999999999,-1.3599999999999994,0.13,-2.81,-0.03999999999999998,0.17000000000000004,0.4,0.030000000000000027,11
0,0.08000000000000007,10,-2,5,-0.44999999999999973,0.09999999999999998,-2.13,0.12,-1.76,0.10999999999999999,0.010000000000000009,0.09999999999999998,0.04999999999999993,-3
1,-0.16999999999999993,0,-2,3,-0.9899999999999998,-0.09999999999999998,-1.2599999999999998,0.07999999999999996,1.2999999999999998,-0.19,0.050000000000000044,-0.2,0.030000000000000027,-7
0,-0.08999999999999986,0,-4,0,1.1000000000000005,0.06,-0.29000000000000004,0.020000000000000018,0.54,-0.19,-0.050000000000000044,0.19999999999999998,0.0,6
0,0.0,10,2,7,0.43999999999999995,-0.09999999999999998,2.17,-0.08999999999999997,1.7000000000000002,0.03999999999999998,-0.14,0.0,-0.020000000000000018,19
0,0.0,25,-5,-9,-1.4499999999999997,-0.04999999999999999,-2.09,0.09999999999999998,-0.8599999999999999,0.019999999999999962,0.46,-2.3,0.019999999999999907,-54
1,-0.08999999999999986,0,0,5,0.52,-0.10999999999999999,0.3500000000000001,0.06999999999999995,-1.4799999999999998,-0.04999999999999999,0.13,0.5,0.15000000000000002,6
1,0.16000000000000014,0,0,-5,-2.1499999999999995,0.030000000000000027,-2.05,0.07,2.1399999999999997,0.25,0.030000000000000027,1.7,0.0,3
1,0.16999999999999993,-23,3,-5,2.9899999999999993,0.15999999999999998,-1.5399999999999998,0.10999999999999999,0.33,1.0,0.31000000000000005,0.0,0.1100000000000001,4
0,0.25,0,-2,-5,2.3099999999999996,-0.010000000000000009,0.5500000000000003,-0.050000000000000044,0.63,0.42,0.13,-0.5,-0.050000000000000044,2
1,0.75,0,10,-3,1.48,0.040000000000000036,-0.2999999999999998,0.010000000000000009,-0.6,0.0,-0.26,0.7,-0.020000000000000018,-1
0,-0.08000000000000007,0,2,7,0.5900000000000003,-0.030000000000000027,-1.67,0.09999999999999998,-0.31000000000000005,-0.47,0.35999999999999993,0.29999999999999993,-0.030000000000000027,31
1,0.0,0,0,-3,-0.4900000000000002,0.09000000000000002,-2.12,-0.10000000000000003,-0.69,-0.23999999999999994,-0.26,0.4,0.27,2
0,-0.08000000000000007,0,2,2,-0.7299999999999995,-0.30000000000000004,0.9100000000000001,-0.030000000000000027,-0.55,-0.2,-0.5,0.0,-0.08999999999999997,-2
1,0.5,-34,5,-3,0.7999999999999998,0.08000000000000002,-0.44999999999999973,0.050000000000000044,1.14,-0.25000000000000006,-0.33,0.9000000000000001,0.25999999999999995,4
0,0.0,-15,0,6,-1.3599999999999999,-0.03999999999999998,-0.22999999999999998,0.0,1.25,0.09999999999999998,0.24,0.2,-0.13,26
1,0.16999999999999993,-10,5,5,-1.54,-0.010000000000000009,-0.4099999999999997,0.0,-2.2600000000000002,-0.08000000000000002,-0.35,-0.10000000000000009,0.029999999999999916,0
1,0.33000000000000007,15,5,3,2.38,0.010000000000000009,-0.009999999999999787,0.040000000000000036,-3.39,-0.5,-0.33999999999999997,-0.7,0.07999999999999996,6
0,-0.08999999999999986,0,-2,3,2.1900000000000004,-0.09000000000000002,1.7900000000000005,0.20999999999999996,2.21,0.57,0.12,-3.1999999999999997,0.050000000000000044,-17
1,0.25,10,3,1,2.2800000000000002,-0.019999999999999962,1.08,-0.010000000000000009,0.9,0.29,0.010000000000000009,0.9,0.16000000000000003,8
1,-0.16999999999999993,0,-2,1,0.029999999999999805,-0.12,0.5099999999999998,-0.040000000000000036,-2.12,-0.25,0.22999999999999998,-0.6,-0.040000000000000036,19
1,-0.25,-10,0,-4,-4.05,-0.040000000000000036,-5.050000000000001,0.08999999999999997,0.51,0.5,-0.05999999999999994,0.7,0.10999999999999999,3
1,-0.16000000000000014,0,0,-3,2.6100000000000003,-0.09000000000000002,0.7400000000000002,0.08999999999999997,-1.22,0.75,0.56,1.5,0.27999999999999997,20
1,0.16999999999999993,0,1,0,0.6700000000000004,-0.10000000000000003,2.7299999999999995,0.020000000000000018,-2.8,-0.5,-0.22999999999999998,0.3,0.06000000000000005,15
1,0.0,-10,-1,7,-1.3600000000000003,-0.09999999999999998,-1.89,0.09999999999999998,-0.06000000000000005,0.12,-0.22000000000000003,-1.2,-0.17999999999999994,-6
0,-0.16999999999999993,0,-4,1,1.1300000000000003,0.04999999999999999,-0.20999999999999996,0.11000000000000004,0.8899999999999999,0.07999999999999996,-0.19,0.20000000000000007,0.04999999999999993,0
1,-0.08000000000000007,0,-1,-9,-1.6899999999999995,-0.03999999999999998,0.41000000000000014,-0.09999999999999998,0.4700000000000001,-0.06,0.18000000000000005,0.8,0.12,-6
1,-0.25,0,-3,9,0.27,0.040000000000000036,0.1200000000000001,-0.10000000000000003,1.93,0.020000000000000018,-0.19999999999999996,1.7000000000000002,0.07000000000000006,-6
1,0.5,15,4,-9,1.5799999999999998,0.09000000000000002,-1.88,0.14,1.66,0.44,0.44000000000000006,0.8,-0.07000000000000006,15
1,0.0,0,1,4,-2.8699999999999997,-0.02999999999999997,-1.44,0.010000000000000009,1.43,-0.09000000000000002,-0.07000000000000006,-0.6,0.020000000000000018,-2
1,0.25,0,3,-5,0.2400000000000002,0.040000000000000036,1.1400000000000001,-0.09999999999999998,-0.20999999999999996,0.26999999999999996,0.31,0.9,0.21000000000000008,-12
1,-0.16999999999999993,0,-2,-7,-1.0699999999999998,-0.16999999999999993,-0.2400000000000002,0.050000000000000044,-0.81,-0.17,-0.040000000000000036,0.8,0.13,-12
1,-0.08000000000000007,0,0,-5,0.8700000000000001,-0.08000000000000007,0.53,0.16999999999999998,-2.4700000000000006,-0.04999999999999999,-0.06999999999999995,0.4,0.09000000000000008,-3
1,0.16000000000000014,0,2,-8,2.93,0.14,-0.9199999999999999,0.18,-1.0,-0.09,0.42,0.0,0.19000000000000006,12
0,0.08000000000000007,0,-1,1,-2.21,-0.08000000000000002,0.52,0.08999999999999997,-5.69,-0.51,-0.20000000000000007,-0.2,-0.43999999999999995,-10
1,0.16999999999999993,20,2,-5,-0.15000000000000036,0.09999999999999998,-0.2799999999999998,-0.08999999999999997,-0.38,-0.13,0.050000000000000044,0.8,-0.020000000000000018,-19
0,-0.16000000000000014,0,-1,3,-0.37999999999999945,0.0,-0.35000000000000053,0.010000000000000009,0.09999999999999998,0.16999999999999998,0.010000000000000009,-0.2,-0.09000000000000008,17
1,-0.16999999999999993,-20,-4,-4,1.4099999999999997,-0.02999999999999997,0.26000000000000023,0.04999999999999993,-0.66,0.21999999999999997,0.24,0.0,0.16000000000000003,9
1,-0.08999999999999986,15,4,6,-0.48999999999999977,0.18999999999999995,0.0,-0.13,1.85,0.13999999999999996,-0.09999999999999998,-0.2,0.16000000000000003,7
1,0.08999999999999986,15,0,-12,0.4299999999999997,0.040000000000000036,-2.48,0.15000000000000002,0.5900000000000001,0.04999999999999999,0.16000000000000003,-1.0999999999999999,0.06000000000000005,4
1,0.0,0,-2,14,-1.8599999999999999,-0.23000000000000004,0.8500000000000001,-0.010000000000000009,1.3599999999999999,-0.11000000000000001,-0.33,0.40000000000000013,0.0,15
0,-0.08999999999999986,-20,-2,6,-0.8399999999999999,0.06,-0.48,-0.09000000000000002,2.74,0.33999999999999997,-0.25,0.30000000000000004,-0.030000000000000027,-20
0,-0.25,-10,1,8,-0.5299999999999998,0.0,0.6199999999999997,0.039999999999999925,1.35,0.10999999999999999,0.010000000000000009,-1.1,-0.05999999999999994,-7
0,0.08999999999999986,0,3,-1,-0.96,-0.010000000000000009,1.02,-0.030000000000000027,1.18,0.33,-0.06,0.10000000000000003,-0.13,-5
0,0.16999999999999993,0,4,-4,0.9399999999999995,-0.06,-0.17999999999999972,0.010000000000000009,-1.12,-0.010000000000000009,0.020000000000000018,-0.3,0.020000000000000018,1
0,0.25,0,-4,-1,-2.37,-0.06999999999999995,-0.56,0.029999999999999916,-0.09000000000000008,-0.89,-0.14,0.9,0.2300000000000001,9
1,0.08000000000000007,0,4,-1,0.6700000000000004,-0.04999999999999999,0.79,-0.020000000000000018,-3.46,0.09999999999999998,-0.07999999999999996,-0.09999999999999998,0.06999999999999995,10
0,0.0,0,-3,4,0.56,0.09999999999999998,2.51,-0.17999999999999994,-0.9900000000000002,0.0,-0.12,0.4,0.0,21
1,-0.16999999999999993,0,2,7,2.13,-0.030000000000000027,1.4699999999999998,0.12000000000000005,-1.96,0.20999999999999996,-0.010000000000000009,0.6,0.020000000000000018,-1
1,-0.16999999999999993,0,-1,5,0.3999999999999999,0.010000000000000009,-1.3399999999999999,-0.06999999999999995,2.52,0.35,-0.18000000000000005,0.8,-0.07999999999999996,14
0,-0.08000000000000007,0,2,4,1.2800000000000002,-0.12,0.41999999999999993,0.010000000000000009,-1.02,-0.10999999999999999,-0.10000000000000009,0.09999999999999998,0.13,-3
0,-0.33000000000000007,0,-5,-4,1.06,0.08000000000000002,1.7399999999999998,0.08999999999999997,-0.77,-0.010000000000000009,0.18000000000000005,-0.3,0.010000000000000009,-18
1,0.25,0,7,-1,1.0,0.15999999999999998,-0.9100000000000001,0.12,2.06,0.18999999999999997,-0.09000000000000002,0.3999999999999999,0.18000000000000005,-38
0,0.08999999999999986,10,1,3,1.54,0.11000000000000004,0.3700000000000001,0.09999999999999998,-2.5400000000000005,0.030000000000000027,0.12,0.09999999999999998,-0.1399999999999999,-6
0,-0.25,-10,-1,2,-1.71,0.08000000000000002,-1.1999999999999997,0.10999999999999999,-1.5099999999999998,0.009999999999999953,-0.27999999999999997,0.49999999999999994,-0.15000000000000002,3
1,0.0,0,0,4,0.040000000000000036,0.02999999999999997,0.31999999999999984,0.07999999999999996,-0.31000000000000005,-0.03999999999999998,0.0,0.29999999999999993,0.16999999999999993,-5
0,-0.16999999999999993,-15,0,11,-1.4,-0.03999999999999998,-0.6400000000000001,0.020000000000000018,1.5899999999999999,0.07,-0.34,0.5,-0.18000000000000005,3
1,0.16999999999999993,0,6,-3,-0.2999999999999998,-0.04999999999999999,-0.26000000000000023,0.0,1.25,0.10999999999999999,0.040000000000000036,0.30000000000000004,0.12,-1
1,-0.25,0,-2,2,0.79,0.06999999999999995,-1.2599999999999998,0.14,-1.0299999999999998,0.13,0.0,-0.5,0.10999999999999999,3
1,0.16000000000000014,15,2,-1,3.1400000000000006,0.13,1.9899999999999998,-0.020000000000000018,1.05,0.54,0.47000000000000003,-0.3,0.16000000000000003,2
1,0.33000000000000007,0,6,-1,3.0100000000000007,-0.040000000000000036,0.1200000000000001,-0.030000000000000027,-1.73,-0.08999999999999997,-0.07000000000000006,-0.3,-0.030000000000000027,4
1,-0.16000000000000014,0,-2,4,0.8099999999999998,0.07,-0.6800000000000002,0.040000000000000036,-0.6100000000000001,0.07,0.15000000000000002,1.9,0.020000000000000018,4
1,-0.41000000000000014,0,-3,-5,-1.06,-0.08000000000000002,0.5699999999999998,-0.08000000000000007,1.54,-0.040000000000000036,0.06999999999999995,0.0,0.030000000000000027,-1
1,-0.16999999999999993,0,-1,-3,-0.96,-0.010000000000000009,-1.0399999999999996,0.09000000000000002,1.71,0.0,0.19999999999999996,0.5,-0.040000000000000036,5
0,0.0,0,1,-2,-1.0499999999999998,-0.03999999999999998,-0.22999999999999998,0.020000000000000018,2.04,0.13,-0.36,-0.3,-0.06000000000000005,-5
0,0.25,0,1,-7,-0.27,0.030000000000000027,0.16999999999999993,-0.019999999999999962,1.8399999999999999,0.29,0.17999999999999994,1.0,0.050000000000000044,3
1,-0.41000000000000014,0,-3,-2,1.19,0.07999999999999996,0.09999999999999964,0.039999999999999925,-0.24,0.1,0.15000000000000002,0.0,0.14,9
0,-0.16999999999999993,0,-7,-7,4.41,-0.22000000000000003,5.03,0.10999999999999993,-1.2800000000000002,-0.12000000000000002,0.31000000000000005,-0.5,-0.010000000000000009,4
0,0.16999999999999993,0,1,-4,-2.09,0.15999999999999998,1.1600000000000001,-0.13,-0.8099999999999998,0.07000000000000006,0.030000000000000027,0.0,0.05999999999999994,-5
0,-0.25,0,-1,10,-3.5300000000000002,0.0,0.6200000000000001,-0.13,0.43999999999999995,-0.5499999999999999,0.020000000000000018,-0.4,-0.16999999999999993,-4
0,-0.33999999999999986,0,-5,0,-1.25,-0.09999999999999998,-0.020000000000000018,0.020000000000000018,0.4600000000000002,-0.22000000000000003,0.4,0.2,-0.06999999999999995,-10
0,0.5,0,6,-2,-1.23,0.02999999999999997,-0.050000000000000266,0.050000000000000044,2.0,0.66,0.16999999999999993,1.3000000000000003,-0.019999999999999907,-1
1,0.16999999999999993,0,4,6,-0.6499999999999999,0.04999999999999999,-0.5,-0.12,2.43,0.46,0.010000000000000009,0.30000000000000004,-0.040000000000000036,1
1,-0.25,15,1,-2,1.69,-0.13,1.25,0.009999999999999898,-0.13000000000000012,-0.12,0.09999999999999998,0.0,-0.010000000000000009,-15
1,-0.25,0,1,7,0.08000000000000007,-0.03999999999999998,-1.5499999999999998,0.15000000000000002,-1.9499999999999997,-0.020000000000000018,0.18000000000000005,-0.8999999999999999,-0.12,19
1,0.16000000000000014,0,4,-5,0.26000000000000023,0.04999999999999999,-1.0899999999999999,-0.039999999999999925,1.71,0.06,-0.07000000000000006,0.4,0.030000000000000027,2
0,0.08999999999999986,0,0,6,-1.68,0.020000000000000018,1.4499999999999997,-0.25999999999999995,-0.7699999999999999,-0.33,-0.18999999999999995,0.19999999999999998,-0.16999999999999993,-1
1,-0.08000000000000007,0,3,1,2.19,-0.10999999999999999,-2.23,0.41000000000000003,1.34,0.63,0.88,0.0,0.05999999999999994,16
1,0.0,0,-2,-8,-0.5100000000000002,-0.050000000000000044,-1.85,0.09000000000000008,2.1399999999999997,0.23000000000000004,0.5,0.0,-0.020000000000000018,13
1,0.0,0,3,-5,0.08000000000000007,0.11000000000000004,-0.5700000000000001,0.06000000000000005,2.24,0.17000000000000004,0.08000000000000007,-0.30000000000000004,0.18999999999999995,6
1,0.33000000000000007,0,4,1,0.019999999999999574,0.050000000000000044,-0.15999999999999925,-0.020000000000000018,-1.71,0.0,-0.19000000000000006,0.8,-0.09999999999999998,14
0,0.0,0,-2,-1,0.2400000000000002,0.010000000000000009,-0.4599999999999995,0.010000000000000009,0.8,-0.25,-0.08999999999999997,1.2,-0.029999999999999916,6
0,-0.08000000000000007,0,1,-2,-0.9300000000000002,-0.020000000000000018,-1.3699999999999999,0.020000000000000018,0.79,0.03999999999999998,-0.08000000000000007,0.7,-0.010000000000000009,7
1,-0.16999999999999993,10,-1,6,-2.0500000000000003,0.09999999999999998,-1.2400000000000002,-0.09000000000000008,1.04,0.27,-0.38000000000000006,0.20000000000000007,-0.10999999999999999,-8
1,0.08999999999999986,0,0,-1,0.1599999999999997,-0.06,-1.12,0.17000000000000004,1.71,-0.06999999999999995,0.13,0.0,0.30000000000000004,-10
1,-0.25,0,1,1,-0.40000000000000036,0.0,-1.2000000000000002,0.06000000000000005,0.55,0.39999999999999997,0.31,-0.29999999999999993,-0.040000000000000036,14
0,-0.08000000000000007,0,-4,3,-0.71,0.06,0.6699999999999999,-0.12,0.29000000000000004,-0.25,-0.35000000000000003,0.2,-0.050000000000000044,16
0,-0.41999999999999993,0,-2,-2,-0.16999999999999993,0.010000000000000009,0.94,-0.050000000000000044,1.0000000000000002,0.26,-0.07999999999999996,0.30000000000000004,-0.07999999999999996,-34
0,0.16999999999999993,-15,-4,8,-0.8399999999999999,-0.019999999999999962,0.56,0.08999999999999997,-2.85,-0.08999999999999997,-0.22999999999999998,0.09999999999999998,-0.09999999999999998,-7
1,-0.41000000000000014,0,-4,6,-0.3400000000000003,0.09999999999999998,0.29000000000000004,-0.07999999999999996,1.4099999999999997,-0.03999999999999998,0.10999999999999999,0.29999999999999993,-0.050000000000000044,11
1,-0.16999999999999993,2,0,2,0.6299999999999999,0.07,-1.8900000000000001,0.04999999999999999,-0.6299999999999999,0.28,-0.010000000000000009,0.1,-0.15999999999999998,-9
1,0.25,-10,3,-11,-0.8700000000000001,0.010000000000000009,-1.3599999999999999,0.06000000000000005,0.9300000000000002,-0.09999999999999998,-0.13,-0.5,0.10000000000000009,-28
1,0.0,0,-1,5,-1.6099999999999999,-0.050000000000000044,0.07000000000000028,-0.030000000000000027,1.7200000000000002,0.4,0.32000000000000006,0.7,0.12,8
